ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
26:95,"I’ve fxed BatchLogManagerTest and a number of the thrift dtests. Also,…",CASSANDRA-6717,"I’ve fxed BatchLogManagerTest and a number of the thrift dtests. Also, updated the  bundled java driver with the latest from the [JAVA-875|https://datastax-oss.atlassian.net/browse/JAVA-  875] branch and the bundled python driver with the latest from [PYTHON-276|https://datastax-  oss.atlassian.net/browse/PYTHON-276]. I’ll commit to 3.0 when cassci is happy.
For future reference, the command to build a source dist of the python driver for inter-  nal use during dev is  1 \newline%  2 %  3 \item%  4 \textbf{samt: }committed the 2i changes to 3.0 in \{\{06  c130e3cb85577041b475084400c08c505d8f9e\}\}. The {[}latest|http://cassci.
datastax.com/view/Dev/view/beobal/job/beobal{-}6717{-}testall/  lastCompletedBuild/testReport/{]} {[}cassci|http://cassci.datastax.com/view/Dev  /view/beobal/job/beobal{-}6717{-}dtest/lastCompletedBuild/testReport/{]} runs  look ok, as in mostly the failures are also present on 3.0/trunk. The exception  is \{\{schema\_metadata\_test:TestSchemaMetadata.indexes\_test\}\} which  passes when run with the latest driver changes (which {[}\textasciitilde{}  aholmber{]} has kindly merged to the \{\{cassandra{-}test\}\} branch now).\  newline%  5 %  6 \item%  7 \textbf{aleksey: }Well done.\newline%  8 \newline%  9 Assigning the issue back to self, and relabeling as beta 2. There is one change  remaining that we want to squeeze in before GA, and that is storing column/  argument types as their CQL representation, instead of FQDN class names.\  newline%  10 \newline%  11 Plus, addressing some of the original remaining feedback from Tyler and Robert (in  particular making all collections frozen).%  12 \item%  13 \textbf{nutbunnies: }There appears to be a couple issues with UDT and UDF migration  from 2.2{-}>3.0. Both seem to be related to the number of nodes in the  cluster during the upgrade. More nodes cause more duplication of field data  but it’s inconsistent and can range from the correct value to the number of  nodes. I havenâ˘ A´ Zt been able reproduce on single or 2 node clusters. Iâ˘ A´ Zve  verified that the metadata returned from the driver does match the reality of  the system\_schema.functions and system\_schema.user\_types tables.\newline%  14 \newline%  15 I’ve extracted the failures from the upgrade test to simplify and remove other test  influences.\newline%  16 UDT:field\_names duplication can be reproduced with this {[}gist|https://gist.
github.com/nutbunnies/4d1dcfe96556d0218b15{]}UDF:argument\_names duplication  can be reproduced with this {[}gist|https://gist.github.com/nutbunnies/51  b61d245f00106b1641{]}\newline%  17 \newline%  18 Both can also be reproduced by enabling the establish/verify methods in the upgrade  dtest in this {[}PR|https://github.com/riptano/cassandra{-}dtest/pull/447{]}.\  newline%  19 \newline%  20 This was done with C* at \{\{06c130e3cb85577041b475084400c08c505d8f9e\}\} and the  python{-}driver at \{\{caf58cc5e72afe664759b50dbcc92993902beb3e\}\}\newline%  16
21 %  22 \item%  23 \textbf{aleksey: }{[}\textasciitilde{}snazy{]} Could you please have a look at  \^{}? Thanks.%  24 \item%  25 \textbf{snazy: }Can reproduce the behaviour using the following commands:\newline%  26 \newline%  27 \begin{spverbatim}  28 ccm create -s -n 4 -v 2.2 --vnodes c22_upgrade  29 ccm node1 cqlsh  30 create keyspace foo with replication = {’class’:’SimpleStrategy’, ’  replication_factor’:1};  31 create TYPE foo.bla(a int, b text);  32 ccm node1 stop  33 ccm node1 setdir -v 3.0  34 ccm node1 start  35  36 ccm node1 cqlsh  37 select * from system_schema.types ;  38 \end{spverbatim}\ \newline%  39 \newline%  40 \begin{spverbatim}  41 select * from system_schema.types ;  42  43 keyspace_name | type_name | field_names | field_types  44 ---------------+-----------+-------------+--------------------------------------------------------------  45 foo | bla | [’a’, ’b’] | [’org.apache.cassandra.db.marshal.
Int32Type’, ’org.apache.cassandra.db.marshal.UTF8Type’]  46 \end{spverbatim}\ \newline%  47 \newline%  48 \begin{spverbatim}  49 ccm node2 stop  50 ccm node2 setdir -v 3.0  51 ccm node2 start  52 \end{spverbatim}\ \newline%  53 \newline%  54 \begin{spverbatim}  55 ccm node1 cqlsh  56 select * from system_schema.types ;  57 ccm node2 cqlsh  58 select * from system_schema.types ;  59 \end{spverbatim}\ \newline%  60 \newline%  61 \begin{spverbatim}  62 select * from system_schema.types ;  63  64 keyspace_name | type_name | field_names | field_types  65 ---------------+-----------+----------------------+-----------------------------------------------------  66 foo | bla | [’a’, ’b’, ’a’, ’b’] | [’org.apache.cassandra.db.
marshal.Int32Type’, ’org.apache.cassandra.db.marshal.UTF8Type’, ’org  .apache.cassandra.db.marshal.Int32Type’, ’org.apache.cassandra.db.
marshal.UTF8Type’]  67 \end{spverbatim}\ \newline%  68 \newline%  69 \begin{spverbatim}  70 ccm node3 stop  71 ccm node3 setdir -v 3.0  72 ccm node3 start  73 \end{spverbatim}\ \newline%  74 \newline%  75 \begin{spverbatim}  76 ccm node1 cqlsh  77 select * from system_schema.types ;  78 ccm node2 cqlsh  79 select * from system_schema.types ;  17
80 ccm node3 cqlsh  81 select * from system_schema.types ;  82 \end{spverbatim}\ \newline%  83 \newline%  84 \begin{spverbatim}  85 select * from system_schema.types ;  86  87 keyspace_name | type_name | field_names | field_types  88 ---------------+-----------+--------------------------------+-------------------------------------------  89 foo | bla | [’a’, ’b’, ’a’, ’b’, ’a’, ’b’] | [’org.apache.
cassandra.db.marshal.Int32Type’, ’org.apache.cassandra.db.marshal.
UTF8Type’, ’org.apache.cassandra.db.marshal.Int32Type’, ’org.apache.
cassandra.db.marshal.UTF8Type’, ’org.apache.cassandra.db.marshal.
Int32Type’, ’org.apache.cassandra.db.marshal.UTF8Type’]  90 \end{spverbatim}\ \newline%  91 %  92 \item%  93 \textbf{aleksey: }As Robert and I found out, the issue is that these are lists (duh  ), and we create them non{-}idempotently, even though with a deterministic  timestamp. One fix would be to switch to idempotent list entries, the other  would be to switch to frozen collections.\newline%  94 \newline%  95 Since the latter is what we’ve planned on doing all along, that’s what we are going  to do. Reassigning to Robert for now.%  96 \item%  97 \textbf{snazy: }Pushed migration to frozen collections in \{\{system\_schema\}\} to  my {[}3.0|https://github.com/snazy/cassandra/tree/6717{-}migrate{-}frozen  {-}3.0{]} and {[}trunk|https://github.com/snazy/cassandra/tree/6717{-}migrate  {-}frozen{-}trunk{]} branches.\newline%  98 {[}Cassci results|http://cassci.datastax.com/search/?q=snazy{-}6717{-}migrate{-}  frozen{-}{]} (post build \#1) should be fine.\newline%  99 %  100 \item%  101 \textbf{aleksey: }LGTM, +1%  102 \item%  103 \textbf{snazy: }Thanks. Change for system\_schema committed as  db782362aaf25214a94c393b20cdbade829c5291%  104 \item%  105 \textbf{snazy: }Ninja{-}fix for the UFPureScriptTest caused by the driver update is  here: https://gist.github.com/snazy/4c05fbd32307da68e1f6%  106 \item%  107 \textbf{aleksey: }{[}\textasciitilde{}snazy{]} go ahead%  108 \item%  109 \textbf{snazy: }fix committed as c997c08c47b049f4278a08b2d0ad9329fdf4a455%  110 \item%  111 \textbf{aholmber: }{[}\textasciitilde{}iamaleksey{]} updates for your latest  commits on 6717{-}3.0 are available on {[}python{-}drvier/276|https://github.
com/datastax/python{-}driver/tree/276{]} at db87202.%  112 \item%  113 \textbf{aleksey: }{[}\textasciitilde{}beobal{]} could you please review/commit the  changes I made in https://github.com/iamaleksey/cassandra/commits/6717{-}3.0  plus the related drivers?\newline%  114 \newline%  115 Thank you.%  116 \item%  117 \textbf{adutra: }{[}\textasciitilde{}beobal{]} updates for Aleksey’s latest commits  on 6717{-}3.0 are available {[}here|https://github.com/datastax/java{-}driver/  tree/java912{]}.%  118 \item%  119 \textbf{samt: }LGTM, there was one place that needed fixing up in \{\{  LegacySchemaMigrator::createColumnFromColumnRow\}\}, but nothing else.\newline%  120 \newline%  121 Committed to 3.0 in \{\{01f374aef59a0edde63252ffb75f40c446a0ffac\}\}, including new  versions of the bundled python \& java drivers, built from \{\{2429ba3\}\}\  newline%  122 and \{\{55db84c\}\} respectively.%  18
123 \item%  124 \textbf{aleksey: }Thank you. This leaves just one thing remaining {-} storing data  types in schema as their CQL representations instead of class names.%  125 \item%  126 \textbf{aleksey: }Pushed another two commits to the {[}6717 branch|https://github.
com/iamaleksey/cassandra/commits/6717{-}3.0{]}.\newline%  127 \newline%  128 The first one makes it so that we no longer store \{\{ReversedType\}\} in \{\{  system\_schema.columns\}\} \{\{type\}\} column. Instead, clustering order is  now a separate column {-} \{\{clustering\_order\}\} {-} \{\{asc\}\}, \{\{desc  \}\}, or \{\{none\}\} {-} for non{-}clustering columns.\newline%  129 \newline%  130 The second commit switches internal type representation everywhere to CQL names  instead of using internal class names. It also removes \{\{argument\_types\}\}  columns from both functions’ and aggregates’ tables, since that now would  completely duplicate \{\{sinature\}\} column’s content.\newline%  131 \newline%  132 Be aware that if you use UDTs anywhere, including in other UDTs’ definitions, it  will not currently work {-} I haven’t gotten to it yet. But you can create UDTs  that aren’t used, or don’t include other UDTs in them, at the moment.\newline%  133 \newline%  134 The branch is complete enough for {[}\textasciitilde{}aholmber{]} and {[}\  textasciitilde{}adutra{]} to be able to make all the necessary changes to the  python{-} and java{-}drivers while I’m finishing the work on UDTs. Just expect  some test failures where UDTs are involved, at the moment. Please treat this  with very high priority.%  135 \item%  136 \textbf{adutra: }{[}\textasciitilde{}iamaleksey{]} and {[}\textasciitilde{}beobal  {]} Updated java driver branch {[}here|https://github.com/datastax/java{-}  driver/pull/455{]}.\newline%  137 \newline%  138 Apart from UDTs not working, we are seeing a couple of errors when reading metadata  : some columns report \{\{’org.apache.cassandra.db.marshal.EmptyType’\}\} as  their CQL types (happens when reading \{\{system.IndexInfo\}\} metadata AFAICT)  .\newline%  139 \newline%  140 Also when creating dense tables, the server replies with this error:\newline%  141 \newline%  142 \begin{lstlisting}  143 java.lang.IllegalArgumentException: No enum constant org.apache.cassandra.cql3.
CQL3Type.Native.’ORG.APACHE.CASSANDRA.DB.MARSHAL.EMPTYTYPE’)",,,17:569 - 20:2355,1,arjan
26:149,aleksey,CASSANDRA-6717,aleksey,,Comment,20:2362 - 20:2368,1,arjan
26:96,"[~adutra] Force-pushed an extra commit to the same branch, added {{EMP…",CASSANDRA-6717,"[~adutra] Force-pushed an extra commit to the same branch, added {{EMPTY}}  to the enum. Can you verify if it works now? Thanks.
",,Architectural component behavior and structure,20:2371 - 20:2500,1,arjan
26:150,adutra,CASSANDRA-6717,adutra,,Comment,20:2505 - 20:2510,1,arjan
26:97,"[~iamaleksey] Unfortunately not, I’m still getting the same error. FYI…",CASSANDRA-6717,"[~iamaleksey] Unfortunately not, I’m still getting the same error. FYI the {{CRE-  ATE TABLE}} statement that fails is:  1 CREATE TABLE dense (  2 k int,  3 c int,  4 PRIMARY KEY (k, c)  5 ) WITH COMPACT STORAGE;",,Motivation of design issue,20:2513 - 20:2724,1,arjan
26:151,aleksey,CASSANDRA-6717,aleksey,,Comment,20:2731 - 20:2737,1,arjan
26:98,My bad. Didn’t override {{EmptyType::asCQL3Type}}. Should work fne now…,CASSANDRA-6717,"My bad. Didn’t override {{EmptyType::asCQL3Type}}. Should work fne now -  at least does locally for me.
",,Architectural component behavior and structure,20:2740 - 20:2844,1,arjan
26:99,[~iamaleksey] Thanks it’s working now. The [Java driver branch|https:/…,CASSANDRA-6717,"[~iamaleksey] Thanks it’s working now. The [Java driver branch|https://github.com/datastax/java-  driver/pull/455] has been updated accordingly.
",,,20:2857 - 20:3002,1,arjan
26:152,aholmber,CASSANDRA-6717,aholmber,,Comment,20:3007 - 20:3014,1,arjan
26:100,Python driver working branch [here|https://github.com/datastax/python-…,CASSANDRA-6717,"Python driver working branch [here|https://github.com/datastax/python-driver/tree/402].
",,,20:3017 - 20:3105,1,arjan
26:101,No attempt to support parsing UDTs. 19I’m a little concerned about thi…,CASSANDRA-6717,"No attempt to support parsing UDTs.
19
I’m a little concerned about this direction concerning UDTs. Parsing CQL types referring  to UDTs will require a complete view of UDTs for a keyspace. This should be attainable  by reordering metadata processing accordingly, but it feels like a fragile mechanism to me.",,"Architectural design configuration
Architectural solution benefits and drawbacks",20:3106 - 21:269,2,arjan
26:102,"With that in mind, I would prefer not to parse CQL back to CassTypes,…",CASSANDRA-6717,"With that in mind, I would prefer not to parse CQL back to CassTypes, but my hands are  tied by cqlsh, which expects column types to be modeled as complete Cassandra Types. I  would like to change cqlsh to use results metadata instead of depending on this model API,  but it’s probably not in the cards for this release.
",,Architectural design configuration,21:272 - 21:593,1,arjan
26:153,aleksey,CASSANDRA-6717,aleksey,,Comment,21:598 - 21:604,1,arjan
26:103,"Ok. The last change is not exactly trivial, and I don’t want to risk i…",CASSANDRA-6717,"Ok. The last change is not exactly trivial, and I don’t want to risk instability just  before rc1.
",,Trade-offs,21:607 - 21:706,1,arjan
26:104,[~aholmber] [~adutra] Can you create a branch that adds support for [t…,CASSANDRA-6717,"[~aholmber] [~adutra] Can you create a branch that adds support for [the frst commit|https://github.com/iamaleksey  only, for now?
If it turns out that we’ll have rc2 before 3.0.0, I’ll try to put the fnal (type serializing)  changes there, but if not, well, it’s not the end of the world.
",,,21:707 - 21:997,1,arjan
26:154,adutra,CASSANDRA-6717,adutra,,Comment,21:1003 - 21:1008,1,arjan
26:105,[~iamaleksey] I must say I share [~aholmber]’s concerns: having only t…,CASSANDRA-6717,"[~iamaleksey] I must say I share [~aholmber]’s concerns: having only the UDT  name in that column would mean that the driver would have to inspect its own metadata to  fnd its full defnition, but given that this metadata is updated asynchronously, the defnition  might or might not be found, and might or might not be stale.
",,Architectural solution benefits and drawbacks,21:1011 - 21:1336,1,arjan
26:106,"Anyway, a new java driver branch as requested can be found [here|https…",CASSANDRA-6717,"Anyway, a new java driver branch as requested can be found [here|https://github.com/datastax/java-  driver/pull/458]",,,21:1337 - 21:1452,1,arjan
26:155,samt,CASSANDRA-6717,samt,,Comment,21:1459 - 21:1462,1,arjan
26:107,+1 from me on the [clustering order commit|https://github.com/iamaleks…,CASSANDRA-6717,+1 from me on the [clustering order commit|https://github.com/iamaleksey/cassandra/commit/04d31cb5a92,,Architectural solution benefits and drawbacks,21:1465 - 21:1565,1,arjan
26:108,[~aholmber] Can you make a branch that only has support for that one c…,CASSANDRA-6717,"[~aholmber] Can you make a branch that only has support for that one commit,  without the type changes? Thanks.
",,,21:1581 - 21:1693,1,arjan
26:109,Python driver supporting clustering_order update [here|https://github.…,CASSANDRA-6717," Python driver supporting clustering_order update [here|https://github.com/datastax/python-  driver/tree/402-clustering-order].
",,,21:1707 - 21:1835,1,arjan
26:156,aholmber,CASSANDRA-6717,aholmber,,Comment,21:1840 - 21:1847,1,arjan
26:110,"I want to expound a little on my concern, which you have summarized ac…",CASSANDRA-6717," I want to expound a little on my concern, which you have summarized accu-  rately. Put another way, if we needed to parse CQL types, this would be the frst metadata  that would require a consistent view of some set of metadata, in order to correctly parse  other entities.
",,Architectural design configuration,21:1849 - 21:2123,1,arjan
26:111,"While that was my concern, I am still in favor of this new type repres…",CASSANDRA-6717,"While that was my concern, I am still in favor of this new type representation. What I  was hoping to avoid was the very need to parse it back to Cassandra Types. I *thought*  this would be necessary to support cqlsh integration, but further investigation was shown  this is not the case. Therefore, I would be changing the metadata API to model all types as  CQL strings, and there would be no need to transform to Cassandra Types in that context.
",,"Architectural design configuration
Architectural solution benefits and drawbacks",21:2124 - 21:2573,2,arjan
26:112,"Thank you, committed as [2db8370fdff7353a8f12e75c47cc1e80eee1e9a|https…",CASSANDRA-6717,"Thank you, committed as [2db8370fdff7353a8f12e75c47cc1e80eee1e9a|https://github.com/apache/cassand  to cassandra-3.0 and merged into trunk.
I’m going to close this ticket, and move out the promised [to Tyler] bits into separate tickets  (mostly tests-related). And move out the type discussion into a new one, that we may or  may not end up doing.
",,,21:2587 - 21:2936,1,arjan
26:113,Follow up tickets: CASSANDRA-10364 and CASSANDRA-10365.,CASSANDRA-6717,"Follow up tickets: CASSANDRA-10364 and CASSANDRA-10365.
",,,21:2950 - 21:3006,1,arjan
26:114,"[~iamaleksey] for {{system_schema.indexes}} why is ""target"" a map entr…",CASSANDRA-6717,"[~iamaleksey] for {{system_schema.indexes}} why is ""target"" a map entry in  the ""options"" column instead of having a dedicated ""target"" column? Isn’t an index target  20
non-optional because an index has to index something (even if that target is something other  than a single column)?
",,,21:3020 - 22:118,1,arjan
26:157,thobbs,CASSANDRA-6717,thobbs,,Comment,22:123 - 22:128,1,arjan
26:115,Presumably that’s due to per-row secondary indexes (i.e. CASSANDRA-101…,CASSANDRA-6717,"Presumably that’s due to per-row secondary indexes (i.e. CASSANDRA-10124).
",,Architectural component behavior and structure,22:131 - 22:206,1,arjan
26:116,Thanks. That makes sense.,CASSANDRA-6717,"Thanks. That makes sense.
",,,22:220 - 22:246,1,arjan
26:158,tomas0413,CASSANDRA-6717,tomas0413,,Comment,22:251 - 22:259,1,arjan
26:117,"Hello, I raised a new bug. I think it’s related to changes moving syst…",CASSANDRA-6717,"Hello, I raised a new bug. I think it’s related to changes moving system.schema_keyspaces  to system_schema.keyspaces - CASSANDRA-10841",,"Assumptions
Motivation of design issue",22:262 - 22:396,2,arjan
27:3,Use Unsafe Mutations Where Possible in Unit Tests,CASSANDRA-6969,Use Unsafe Mutations Where Possible in Unit Tests,,Architectural component behavior and structure,3:52 - 3:100,1,arjan
27:1,"Since the test confg uses the ""batch"" mode for the commitlog, safe wri…",CASSANDRA-6969,"Since the test confg uses the ""batch"" mode for the commitlog, safe writes are quite slow.",,Run-time quality issues,3:120 - 3:208,1,arjan
27:2,"In tests  that don’t rely on safe writes, we should use unsafe writes.…",CASSANDRA-6969,"In tests  that don’t rely on safe writes, we should use unsafe writes. This mostly consists of converting  {{RowMutation.apply()}} calls into {{RowMutation.applyUnsafe()}} calls.
",,Architectural component behavior and structure,3:210 - 3:389,1,arjan
27:15,benedict,CASSANDRA-6969,benedict,,Comment,3:440 - 3:447,1,arjan
27:4,"If this is the plan, why not just convert to periodic CL?",CASSANDRA-6969,"If this is the plan, why not just convert to periodic CL?",,Architectural component behavior and structure,3:450 - 3:506,1,arjan
27:5,I thought the reason  we used Batch CL in unit tests was to give it a…,CASSANDRA-6969," I thought the reason  we used Batch CL in unit tests was to give it a bit of a run in case it happens to catch  something? (Admittedly not the most scientifc of reasons, but if we’re planning on disabling  it everywhere, it does seem like using Batch doesn’t buy us much)",,Architectural solution benefits and drawbacks,3:507 - 3:778,1,arjan
27:16,thobbs,CASSANDRA-6969,thobbs,,Comment,3:784 - 3:789,1,arjan
27:6,I’m not sure why we use batch CL for the tests.,CASSANDRA-6969, I’m not sure why we use batch CL for the tests. ,,Architectural solution benefits and drawbacks,3:791 - 3:839,1,arjan
27:7,"If you’re correct and the purpose  is to exercise batch CL, we should…",CASSANDRA-6969,"If you’re correct and the purpose  is to exercise batch CL, we should just make sure it’s properly tested elsewhere. I’d argue  that having slow unit tests is hurting our stability more than not using batch CL for unit  tests would.
",,Architectural solution benefits and drawbacks,3:840 - 3:1073,1,arjan
27:17,jbellis,CASSANDRA-6969,jbellis,,Comment,3:1077 - 3:1083,1,arjan
