ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
94:5,Seems fne but there are some odd testall failures in there. Can you ve…,CASSANDRA-12133," Seems fne but there are some odd testall failures in there. Can you verify/rerun  them?
",,Architectural solution benefits and drawbacks,4:10 - 4:99,1,arjan
94:9,snazy,CASSANDRA-12133,snazy,,Comment,4:103 - 4:107,1,arjan
94:6,"Yup, rebased + scheduled CI again. Looks fne now.",CASSANDRA-12133,"Yup, rebased + scheduled CI again. Looks fne now.
",,Architectural solution benefits and drawbacks,4:110 - 4:160,1,arjan
94:8,tjake,CASSANDRA-12133,tjake,,Comment,4:164 - 4:168,1,arjan
94:7,+1,CASSANDRA-12133,+1,,Architectural solution benefits and drawbacks,4:171 - 4:172,1,arjan
95:1,Update jmh-core/jmh-generator-annprocess to quell RELEASE_6 warnings,CASSANDRA-12536,Update jmh-core/jmh-generator-annprocess to quell RELEASE_6 warnings,,"Architectural solution benefits and drawbacks
Technology solution",3:53 - 3:120,2,arjan
95:2,Current build emits,CASSANDRA-12536,Current build emits,,Run-time quality issues,3:140 - 3:158,1,arjan
95:3,Updating to 1.13 clears this warning,CASSANDRA-12536,Updating to 1.13 clears this warning,,Architectural solution benefits and drawbacks,3:463 - 3:498,1,arjan
95:5,brandon.williams,CASSANDRA-12536,brandon.williams,,Comment,3:582 - 3:597,1,arjan
95:4,+1,CASSANDRA-12536,+1,,Architectural solution benefits and drawbacks,3:600 - 3:601,1,arjan
96:1,Support InfuxDb metrics reporter confg,CASSANDRA-12790,Support InfuxDb metrics reporter confg,,Technology solution,3:53 - 3:90,1,arjan
96:2,InfuxDb is a great tool for storing metrics. The main advantage over g…,CASSANDRA-12790,"InfuxDb is a great tool for storing metrics. The main advantage over graphite protocol is its tag  mechanism that allows host info to be excluded from metric name.
",,"Architectural solution benefits and drawbacks
Technology solution",3:110 - 3:274,2,arjan
96:3,I managed to send metrics into InfuxDb by putting {{metrics-infuxdb-1.…,CASSANDRA-12790,I managed to send metrics into InfuxDb by putting {{metrics-infuxdb-1.1.7.jar}} into {{lib}}  folder and replacing these dependencies jar:,,Architectural design configuration,3:275 - 3:412,1,arjan
96:4,Although it seems that dropwizard team is working on ofcial [package f…,CASSANDRA-12790,"Although it seems that dropwizard team is working on ofcial [package for InfuxDb|https://github.com/dropwizard/metri  development], it would be great it those libs are available in default distribution",,Architectural solution benefits and drawbacks,3:593 - 3:793,1,arjan
96:5,by upgrading  {{commons-codec}} and {{metrics}} dependencies.,CASSANDRA-12790, by upgrading  {{commons-codec}} and {{metrics}} dependencies.,,Architectural solution benefits and drawbacks,3:794 - 3:855,1,arjan
96:28,blerer,CASSANDRA-12790,blerer,,Comment,3:1091 - 3:1096,1,arjan
96:6,"As it is an improvement, it can only be done in 3.X (next release bein…",CASSANDRA-12790,"As it is an improvement, it can only be done in 3.X (next release being 3.10).",,Architectural design configuration,3:1099 - 3:1176,1,arjan
96:7,I  checked that branch and the reporter confg dependencies have alread…,CASSANDRA-12790,"I  checked that branch and the reporter confg dependencies have already been upgraded to  2
the version you need.
",,Existing system architecture description,3:1178 - 4:23,1,arjan
96:27,achmadns,CASSANDRA-12790,achmadns,,Comment,4:84 - 4:91,1,arjan
96:8,It is required by {{metrics-infuxdb-1.1.7.jar}}.,CASSANDRA-12790,It is required by {{metrics-infuxdb-1.1.7.jar}}.,,Contextual constraints,4:94 - 4:141,1,arjan
96:9,I tested by inserting some  record and did SELECT query. It is fne so…,CASSANDRA-12790,I tested by inserting some  record and did SELECT query. It is fne so far. ,,Architectural solution benefits and drawbacks,4:143 - 4:217,1,arjan
96:10,Currently we need ver 3.0.X to main-  tain compatibility against [Spar…,CASSANDRA-12790,Currently we need ver 3.0.X to main-  tain compatibility against [Spark-Cassandra Connector|https://github.com/datastax/spark-  cassandra-connector/],,"Architectural design configuration
Architectural solution benefits and drawbacks",4:218 - 4:366,2,arjan
96:26,blerer,CASSANDRA-12790,blerer,,Comment,4:372 - 4:377,1,arjan
96:11,I understand your problem but then you have to do it on your side. {{3…,CASSANDRA-12790,"I understand your problem but then you have to do it on your side. {{3.0.X}} is a bug  fx branch.
",,Architectural solution benefits and drawbacks,4:474 - 4:572,1,arjan
96:12,I will look into upgrading {{common-codec}} into {{3.X}}.,CASSANDRA-12790,"I will look into upgrading {{common-codec}} into {{3.X}}.
",,"Architectural design configuration
Technology solution",4:573 - 4:631,2,arjan
96:25,achmadns,CASSANDRA-12790,achmadns,,Comment,4:635 - 4:642,1,arjan
96:13,I understand the versioning policy. But I expect nothing breaks in the…,CASSANDRA-12790," I understand the versioning policy.
But I expect nothing breaks in the [tests|http://cassandra.apache.org/doc/latest/development/testing.html#dtests]  when I did change the dependencies as I did. Is my assumption correct? Thank you.
",,"Architectural solution benefits and drawbacks
Assumptions",4:644 - 4:879,2,arjan
96:24,blerer,CASSANDRA-12790,blerer,,Comment,4:883 - 4:888,1,arjan
96:14,"What I can do for you, next week, is to run the tests on the {{3.0.X}}…",CASSANDRA-12790,"What I can do for you, next week, is to run the tests on the {{3.0.X}} version with  the upgraded jars.",,Architectural design configuration,4:891 - 4:993,1,arjan
96:15,At least you will know if there are some obvious problems. Nevertheles…,CASSANDRA-12790,"At least you will know if there are some obvious problems. Nevertheless,  it does not means that you will be fully safe. We try to cover as much things as we can on  our tests but they are not 100% bullet proof.
",,Architectural solution benefits and drawbacks,4:995 - 4:1206,1,arjan
96:23,carlyeks,CASSANDRA-12790,carlyeks,,Comment,4:1236 - 4:1243,1,arjan
96:16,The update to metrics-reporter 3.0.3 has already been committed to 3.1…,CASSANDRA-12790,"The update to metrics-reporter 3.0.3 has already been committed to 3.10.
",,Existing system architecture description,4:1246 - 4:1319,1,arjan
96:22,blerer,CASSANDRA-12790,blerer,,Comment,4:1323 - 4:1328,1,arjan
96:17,it seems that {{commons-codec}} also need to be upgraded.,CASSANDRA-12790,"it seems that {{commons-codec}} also need to be upgraded.
",,Technology solution,4:1343 - 4:1401,1,arjan
96:21,blerer,CASSANDRA-12790,blerer,,Comment,4:1405 - 4:1410,1,arjan
96:18,The patch upgrade the commons-codec jar to {{1.9}},CASSANDRA-12790,The patch upgrade the commons-codec jar to {{1.9}},,Technology solution,4:1628 - 4:1677,1,arjan
96:20,aleksey,CASSANDRA-12790,aleksey,,Comment,4:2015 - 4:2021,1,arjan
96:19,+1,CASSANDRA-12790, +1,,Architectural solution benefits and drawbacks,4:2023 - 4:2025,1,arjan
97:1,update arline dependecy to 0.7,CASSANDRA-12994,update arline dependecy to 0.7,,Technology solution,3:53 - 3:82,1,arjan
97:2,"We want to include Cassandra into Fedora, and there are some tweaks to…",CASSANDRA-12994,"We want to include Cassandra into Fedora, and there are some tweaks to cassandra sources we  need to do. The io.airlift:airline dependency is one of those tweak we gotta do. Cassandra depends  on arline 0.6, but In Fedora we have the latest upstream version 0.7. It was released quite time  ago on Nov 6 2014. ",,Motivation of design issue,3:102 - 3:411,1,arjan
97:3,I attached a patch updating cassandra sources to depend on the newest…,CASSANDRA-12994,"I attached a patch updating cassandra sources to depend on the newest airline  sources. The only actual changes are in the imports. Please consider updating.
",,Technology solution,3:412 - 3:570,1,arjan
98:1,Upgrade netty to 4.0.44 to fx memory leak with client encryption,CASSANDRA-13114,Upgrade netty to 4.0.44 to fx memory leak with client encryption,,"Architectural solution benefits and drawbacks
Technology solution",3:53 - 3:116,2,arjan
98:2,https://issues.apache.org/jira/browse/CASSANDRA-12032 updated netty fo…,CASSANDRA-13114,"https://issues.apache.org/jira/browse/CASSANDRA-12032 updated netty for Cassandra 3.8, but  this wasn’t backported. Netty 4.0.23, which ships with Cassandra 3.0.x, has some serious bugs  around memory handling for SSL connections.
",,Run-time quality issues,3:136 - 3:367,1,arjan
98:3,"It would be nice if both were updated to 4.0.42, a version released th…",CASSANDRA-13114,"It would be nice if both were updated to 4.0.42, a version released this year.
",,"Architectural solution benefits and drawbacks
Technology solution",3:368 - 3:447,2,arjan
98:4,"4.0.23 makes it impossible for me to run SSL, because nodes run out of…",CASSANDRA-13114,"4.0.23 makes it impossible for me to run SSL, because nodes run out of memory every ~30 minutes.
This was fxed in 4.0.27.
",,Architectural solution benefits and drawbacks,3:448 - 3:571,1,arjan
98:51,spod,CASSANDRA-13114,spod,,Comment,3:710 - 3:713,1,arjan
98:5,Netty 4.0.23 has been introduced in CASSANDRA-7761 and is used since 2…,CASSANDRA-13114,"Netty 4.0.23 has been introduced in CASSANDRA-7761 and is used since 2.1.1. Look-  ing at the [4.0.27 release notes|http://netty.io/news/2015/04/02/4-0-27-Final.html] I assume  that [#3567|https://github.com/netty/netty/issues/3567] fxes the memory issue you’re re-  ferring to? If I read the ticket correctly, the bug does not manifest in 4.0.23, but only after  updating to 4.0.25/26. Can you link the actual issue that makes you believe 4.0.23 is afected  in case there’s something I’m missing here?",,Motivation of design issue,3:716 - 3:1217,1,arjan
98:50,tvdw,CASSANDRA-13114,tvdw,,Comment,3:1223 - 3:1226,1,arjan
98:6,"Sorry, the actual fxes are in 4.0.24 (http://netty.io/news/2014/10/29/…",CASSANDRA-13114,"Sorry, the actual fxes are in 4.0.24 (http://netty.io/news/2014/10/29/4-0-24-Final.html  / https://github.com/netty/netty/pull/3058 / https://github.com/netty/netty/issues/3057).
",,"Architectural solution benefits and drawbacks
Technology solution",3:1229 - 3:1408,2,arjan
98:49,snazy,CASSANDRA-13114,snazy,,Comment,4:432 - 4:436,1,arjan
98:7,"No objections regarding a _minor_ netty upgrade, if that solves real S…",CASSANDRA-13114,"No objections regarding a _minor_ netty upgrade, if that solves real SSL issues /  an existing bug.",,Architectural solution benefits and drawbacks,4:439 - 4:537,1,arjan
98:8,I’d just be very careful with dependency changes since 4.0.37 introduc…,CASSANDRA-13114,"I’d just be very careful with dependency changes since 4.0.37 introduced a  couple of issues.
",,"Risks
Technology solution",4:539 - 4:633,2,arjan
98:9,Would setting {{-XX:MaxDirectMemorySize=SomeBigValue}} help in this ca…,CASSANDRA-13114,"Would setting {{-XX:MaxDirectMemorySize=SomeBigValue}} help in this case?
",,"Architectural component behavior and structure
Assumptions",4:634 - 4:708,2,arjan
98:10,"However, I do object introducing the new stuf from CASSANDRA-12032 in…",CASSANDRA-13114,"However, I do object introducing the new stuf from CASSANDRA-12032 in 2.2 or 3.0, be-  cause it is a new thing, which is disabled by default in 3.x.
",,Architectural solution benefits and drawbacks,4:709 - 4:857,1,arjan
98:48,tvdw,CASSANDRA-13114,tvdw,,Comment,4:862 - 4:865,1,arjan
98:11,"4.0.39 has been tested pretty well with 3.x by now, so it should be re…",CASSANDRA-13114," 4.0.39 has been tested pretty well with 3.x by now, so it should be relatively safe  (much safer than, say, 3.0.36, which not only hasn’t been tested, but also won’t get the  attention that 3.0.39 would get if it is used by both 3.0 and 3.x).",,Architectural solution benefits and drawbacks,4:867 - 4:1109,1,arjan
98:12,Defnitely don’t pick 4.1!,CASSANDRA-13114,"Defnitely don’t pick 4.1!
",,"Architectural solution benefits and drawbacks
Technology solution",4:1111 - 4:1137,2,arjan
98:13,As for setting MaxDirectMemorySize: it was set to 20GB when I fled thi…,CASSANDRA-13114,As for setting MaxDirectMemorySize: it was set to 20GB when I fled this ticket. No  luck :),,Architectural solution benefits and drawbacks,4:1138 - 4:1228,1,arjan
98:14,"Side-note: CASSANDRA-13126 is a related issue, on clusters with SSL en…",CASSANDRA-13114,"Side-note: CASSANDRA-13126 is a related issue, on clusters with SSL enabled even non  SSL clients may be impacted due to this netty issue.
",,Run-time quality issues,4:1231 - 4:1370,1,arjan
98:47,norman,CASSANDRA-13114,norman,,Comment,4:3175 - 4:3180,1,arjan
98:15,nope just upgrade to 4.0.43. FTW ;),CASSANDRA-13114, nope just upgrade to 4.0.43. FTW ;) ,,"Architectural solution benefits and drawbacks
Technology solution",4:3202 - 4:3238,2,arjan
98:16,That said we will  release 4.0.44.Final end of this week or next week…,CASSANDRA-13114,"That said we will  release 4.0.44.Final end of this week or next week latest.
",,Technology solution,4:3239 - 4:3317,1,arjan
98:46,norman,CASSANDRA-13114,norman,,Comment,5:796 - 5:801,1,arjan
98:17,FYI netty 4.0.44.Final was released earlier today. http://netty.io/new…,CASSANDRA-13114,FYI netty 4.0.44.Final was released earlier today. http://netty.io/news/2017/01/30  0-44-Final-4-1-8-Final.html,,Technology solution,5:824 - 5:934,1,arjan
98:45,spod,CASSANDRA-13114,spod,,Comment,5:941 - 5:944,1,arjan
98:18,Updated the patch to 4.0.44 and latest CI results already refect the v…,CASSANDRA-13114,"Updated the patch to 4.0.44 and latest CI results already refect the version change.
",,Technology solution,5:947 - 5:1032,1,arjan
98:44,jjordan,CASSANDRA-13114,jjordan,,Comment,5:1076 - 5:1082,1,arjan
98:19,You probably want to run some QUORUM stress smoke tests,CASSANDRA-13114, You probably want to run some QUORUM stress smoke tests,,Architectural design configuration,5:1084 - 5:1139,1,arjan
98:20,to make sure there  are no regressions there.,CASSANDRA-13114," to make sure there  are no regressions there.
",,Architectural solution benefits and drawbacks,5:1140 - 5:1187,1,arjan
98:43,snazy,CASSANDRA-13114,snazy,,Comment,5:1192 - 5:1196,1,arjan
98:21,"I can, but would need some time. EDIT: [~jjordan]’s suggestion makes s…",CASSANDRA-13114,"I can, but would need some time.
EDIT: [~jjordan]’s suggestion makes sense. We already had an issue with a regression in  Netty - just want to prevent a second upgrade-revert-upgrade-ticket ;)",,Architectural solution benefits and drawbacks,5:1199 - 5:1391,1,arjan
98:42,snazy,CASSANDRA-13114,snazy,,Comment,6:271 - 6:275,1,arjan
98:22,can you explain the code change in {{Message}}? It looks  like it does…,CASSANDRA-13114,"can you explain the code change in {{Message}}? It looks  like it doesn’t change anything.
",,"Architectural solution benefits and drawbacks
Assumptions",6:298 - 6:389,2,arjan
